,aqi,pm10,pm25,o3,timestamp_local,so2,no2,timestamp_utc,datetime,co,ts,city,latitude,longitude,timezone
36,24.0,7.461349,1.517531,52.928925,2022-10-25T23:00:00,0.17508864,0.024432667,2022-10-25T21:00:00,2022-10-25:21,200.2716,1666731600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
37,24.0,7.6748195,1.5564126,52.928925,2022-10-26T00:00:00,0.17695129,0.024432667,2022-10-25T22:00:00,2022-10-25:22,200.2716,1666735200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
38,24.0,7.9683166,1.6159785,52.21367,2022-10-26T01:00:00,0.17881393,0.024097972,2022-10-25T23:00:00,2022-10-25:23,200.2716,1666738800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
39,24.0,8.429502,1.7235036,52.21367,2022-10-26T02:00:00,0.18067658,0.023763277,2022-10-26T00:00:00,2022-10-26:00,200.2716,1666742400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
40,24.0,8.806503,1.8040073,51.498413,2022-10-26T03:00:00,0.17881393,0.023763277,2022-10-26T01:00:00,2022-10-26:01,200.2716,1666746000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
41,23.0,8.820029,1.8107066,50.0679,2022-10-26T04:00:00,0.16950071,0.023428584,2022-10-26T02:00:00,2022-10-26:02,200.2716,1666749600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
42,23.0,8.619124,1.7738987,49.352646,2022-10-26T05:00:00,0.16205013,0.02309389,2022-10-26T03:00:00,2022-10-26:03,200.2716,1666753200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
43,22.0,8.372326,1.7540351,48.63739,2022-10-26T06:00:00,0.15459955,0.02309389,2022-10-26T04:00:00,2022-10-26:04,200.2716,1666756800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
44,23.0,8.063495,1.7321647,50.783157,2022-10-26T07:00:00,0.14714897,0.024432667,2022-10-26T05:00:00,2022-10-26:05,200.2716,1666760400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
45,24.0,7.593782,1.6703802,52.21367,2022-10-26T08:00:00,0.13969839,0.029453076,2022-10-26T06:00:00,2022-10-26:06,201.94054,1666764000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
46,24.0,5.8394094,1.6194667,52.21367,2022-10-26T09:00:00,0.13969839,0.030457158,2022-10-26T07:00:00,2022-10-26:07,200.2716,1666767600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
47,24.0,4.249105,1.6162957,51.498413,2022-10-26T10:00:00,0.1359731,0.031795934,2022-10-26T08:00:00,2022-10-26:08,200.2716,1666771200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
48,23.0,3.8121774,1.7087754,50.0679,2022-10-26T11:00:00,0.1359731,0.030457158,2022-10-26T09:00:00,2022-10-26:09,200.2716,1666774800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
49,22.0,3.6000102,1.8204565,47.20688,2022-10-26T12:00:00,0.13411045,0.026440829,2022-10-26T10:00:00,2022-10-26:10,198.60268,1666778400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
50,20.0,3.9834917,2.1913002,42.915344,2022-10-26T13:00:00,0.14156103,0.020751031,2022-10-26T11:00:00,2022-10-26:11,198.60268,1666782000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
51,18.0,4.572541,2.6797047,38.266182,2022-10-26T14:00:00,0.14342368,0.01573062,2022-10-26T12:00:00,2022-10-26:12,198.60268,1666785600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
52,17.0,5.5566216,3.1984715,35.762787,2022-10-26T15:00:00,0.1527369,0.012718374,2022-10-26T13:00:00,2022-10-26:13,196.93375,1666789200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
53,16.0,6.151129,3.502025,34.332275,2022-10-26T16:00:00,0.16763806,0.011714292,2022-10-26T14:00:00,2022-10-26:14,196.93375,1666792800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
54,16.0,6.223484,3.516158,34.689903,2022-10-26T17:00:00,0.18253922,0.012216333,2022-10-26T15:00:00,2022-10-26:15,195.26482,1666796400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
55,16.0,6.59153,3.5058122,35.40516,2022-10-26T18:00:00,0.18812716,0.01238368,2022-10-26T16:00:00,2022-10-26:16,195.26482,1666800000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
56,16.0,6.0719028,3.2189167,34.332275,2022-10-26T19:00:00,0.16205013,0.013387762,2022-10-26T17:00:00,2022-10-26:17,196.93375,1666803600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
57,17.0,3.7400594,2.1092424,37.550926,2022-10-26T20:00:00,0.12293458,0.018240826,2022-10-26T18:00:00,2022-10-26:18,198.60268,1666807200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
58,21.0,2.849258,1.4791354,44.345856,2022-10-26T21:00:00,0.124797225,0.023428584,2022-10-26T19:00:00,2022-10-26:19,200.2716,1666810800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
59,21.0,4.0334673,1.7283983,45.41874,2022-10-26T22:00:00,0.17508864,0.022759195,2022-10-26T20:00:00,2022-10-26:20,198.60268,1666814400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
60,22.0,4.663491,1.648072,46.491623,2022-10-26T23:00:00,0.19185245,0.022089807,2022-10-26T21:00:00,2022-10-26:21,198.60268,1666818000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
61,22.0,4.3192735,1.2903563,48.63739,2022-10-27T00:00:00,0.17508864,0.0224245,2022-10-26T22:00:00,2022-10-26:22,201.94054,1666821600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
62,23.0,3.9224708,1.1289959,49.352646,2022-10-27T01:00:00,0.16763806,0.021755114,2022-10-26T23:00:00,2022-10-26:23,201.94054,1666825200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
63,22.0,3.7199037,1.1978952,47.922134,2022-10-27T02:00:00,0.18067658,0.019579602,2022-10-27T00:00:00,2022-10-27:00,201.94054,1666828800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
64,21.0,3.5193546,1.2653264,45.776367,2022-10-27T03:00:00,0.1937151,0.017571438,2022-10-27T01:00:00,2022-10-27:01,200.2716,1666832400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
65,20.0,3.3016274,1.2542231,43.272972,2022-10-27T04:00:00,0.19744039,0.016065314,2022-10-27T02:00:00,2022-10-27:02,200.2716,1666836000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
66,19.0,3.0800695,1.1507789,41.484833,2022-10-27T05:00:00,0.19185245,0.015395926,2022-10-27T03:00:00,2022-10-27:03,200.2716,1666839600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
67,19.0,2.9021363,1.0322136,40.41195,2022-10-27T06:00:00,0.18067658,0.015061232,2022-10-27T04:00:00,2022-10-27:04,200.2716,1666843200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
68,19.0,2.880388,0.95325553,40.05432,2022-10-27T07:00:00,0.173226,0.015061232,2022-10-27T05:00:00,2022-10-27:05,200.2716,1666846800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
69,19.0,3.0155108,0.9143007,40.41195,2022-10-27T08:00:00,0.16950071,0.017069396,2022-10-27T06:00:00,2022-10-27:06,200.2716,1666850400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
70,19.0,3.2133868,0.9085104,41.127205,2022-10-27T09:00:00,0.16950071,0.016567355,2022-10-27T07:00:00,2022-10-27:07,200.2716,1666854000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
71,19.0,3.3367534,0.9150343,41.84246,2022-10-27T10:00:00,0.16950071,0.015395926,2022-10-27T08:00:00,2022-10-27:08,200.2716,1666857600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
72,20.0,3.414086,0.9334445,42.20009,2022-10-27T11:00:00,0.16950071,0.013722456,2022-10-27T09:00:00,2022-10-27:09,200.2716,1666861200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
73,19.0,3.4450276,0.96338624,41.84246,2022-10-27T12:00:00,0.16763806,0.012048986,2022-10-27T10:00:00,2022-10-27:10,200.2716,1666864800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
74,19.0,3.5670426,1.0258265,41.484833,2022-10-27T13:00:00,0.17136335,0.011379598,2022-10-27T11:00:00,2022-10-27:11,200.2716,1666868400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
75,19.0,3.7748175,1.1445824,40.769577,2022-10-27T14:00:00,0.17508864,0.01071021,2022-10-27T12:00:00,2022-10-27:12,200.2716,1666872000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
76,19.0,4.08815,1.2819295,40.41195,2022-10-27T15:00:00,0.18067658,0.011379598,2022-10-27T13:00:00,2022-10-27:13,198.60268,1666875600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
77,19.0,4.444557,1.4345082,40.769577,2022-10-27T16:00:00,0.18440187,0.013053068,2022-10-27T14:00:00,2022-10-27:14,198.60268,1666879200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
78,19.0,4.973534,1.5854913,41.127205,2022-10-27T17:00:00,0.18812716,0.015228579,2022-10-27T15:00:00,2022-10-27:15,198.60268,1666882800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
79,20.0,4.812571,1.6880684,42.20009,2022-10-27T18:00:00,0.18626451,0.01857552,2022-10-27T16:00:00,2022-10-27:16,198.60268,1666886400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
80,20.0,4.2242546,1.8014355,42.557716,2022-10-27T19:00:00,0.17881393,0.02309389,2022-10-27T17:00:00,2022-10-27:17,198.60268,1666890000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
81,19.0,3.595836,1.933113,40.769577,2022-10-27T20:00:00,0.15646219,0.02476736,2022-10-27T18:00:00,2022-10-27:18,198.60268,1666893600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
82,17.0,3.3822958,2.4343085,37.550926,2022-10-27T21:00:00,0.11175871,0.021253072,2022-10-27T19:00:00,2022-10-27:19,201.94054,1666897200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
83,18.0,4.3850994,3.5348823,38.981438,2022-10-27T22:00:00,0.09778887,0.021085724,2022-10-27T20:00:00,2022-10-27:20,206.94733,1666900800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
84,20.0,5.008915,3.947184,42.20009,2022-10-27T23:00:00,0.10523945,0.024432667,2022-10-27T21:00:00,2022-10-27:21,208.61626,1666904400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
85,20.0,5.705652,3.8623526,42.20009,2022-10-28T00:00:00,0.12293458,0.026106136,2022-10-27T22:00:00,2022-10-27:22,206.94733,1666908000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
86,19.0,7.0412045,3.8093498,40.769577,2022-10-28T01:00:00,0.14156103,0.026106136,2022-10-27T23:00:00,2022-10-27:23,206.94733,1666911600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
87,18.0,7.697246,3.6250045,39.696693,2022-10-28T02:00:00,0.15646219,0.026775524,2022-10-28T00:00:00,2022-10-28:00,203.60947,1666915200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
88,19.0,7.4987555,3.2563868,40.769577,2022-10-28T03:00:00,0.16205013,0.027779605,2022-10-28T01:00:00,2022-10-28:01,203.60947,1666918800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
89,20.0,7.320156,3.039599,42.915344,2022-10-28T04:00:00,0.16950071,0.029118381,2022-10-28T02:00:00,2022-10-28:02,205.2784,1666922400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
90,20.0,7.0861,2.9541314,43.6306,2022-10-28T05:00:00,0.17136335,0.029787771,2022-10-28T03:00:00,2022-10-28:03,205.2784,1666926000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
91,20.0,7.2873983,3.0589178,43.272972,2022-10-28T06:00:00,0.17508864,0.030457158,2022-10-28T04:00:00,2022-10-28:04,203.60947,1666929600,Soestduinen,52.1326,5.2913,Europe/Amsterdam
92,20.0,8.423296,3.4366562,42.557716,2022-10-28T07:00:00,0.18626451,0.031795934,2022-10-28T05:00:00,2022-10-28:05,203.60947,1666933200,Soestduinen,52.1326,5.2913,Europe/Amsterdam
93,20.0,9.650091,3.5866377,42.915344,2022-10-28T08:00:00,0.1937151,0.03313471,2022-10-28T06:00:00,2022-10-28:06,203.60947,1666936800,Soestduinen,52.1326,5.2913,Europe/Amsterdam
94,21.0,10.102506,3.36265,44.345856,2022-10-28T09:00:00,0.1899898,0.027110219,2022-10-28T07:00:00,2022-10-28:07,206.94733,1666940400,Soestduinen,52.1326,5.2913,Europe/Amsterdam
95,21.0,10.311432,3.2034342,45.776367,2022-10-28T10:00:00,0.1899898,0.023428584,2022-10-28T08:00:00,2022-10-28:08,208.61626,1666944000,Soestduinen,52.1326,5.2913,Europe/Amsterdam
96,22.6,7.25193,4.296299,47.922134,2022-10-24T14:00:00,0.40605664,0.020751031,2022-10-24T09:00:00,2022-10-24:09,193.59589,1666602000,Pitampura,28.7041,77.1025,Asia/Kolkata
97,23.0,8.031694,3.7638605,49.209595,2022-10-24T15:00:00,0.39115548,0.022759195,2022-10-24T10:00:00,2022-10-24:10,194.59724,1666605600,Pitampura,28.7041,77.1025,Asia/Kolkata
98,23.8,9.566713,3.117221,51.927567,2022-10-24T16:00:00,0.36880374,0.027980423,2022-10-24T11:00:00,2022-10-24:11,196.26617,1666609200,Pitampura,28.7041,77.1025,Asia/Kolkata
99,25.0,11.507183,2.4885843,53.64418,2022-10-24T17:00:00,0.35762787,0.036146957,2022-10-24T12:00:00,2022-10-24:12,196.93375,1666612800,Pitampura,28.7041,77.1025,Asia/Kolkata
100,25.0,12.60302,2.643011,53.64418,2022-10-24T18:00:00,0.36880374,0.04284084,2022-10-24T13:00:00,2022-10-24:13,195.26482,1666616400,Pitampura,28.7041,77.1025,Asia/Kolkata
101,25.0,13.4346695,2.7697089,55.07469,2022-10-24T19:00:00,0.3799796,0.04551839,2022-10-24T14:00:00,2022-10-24:14,195.26482,1666620000,Pitampura,28.7041,77.1025,Asia/Kolkata
102,26.0,13.957112,2.8264859,55.789948,2022-10-24T20:00:00,0.39115548,0.04551839,2022-10-24T15:00:00,2022-10-24:15,196.93375,1666623600,Pitampura,28.7041,77.1025,Asia/Kolkata
103,26.0,13.07002,2.8770802,57.22046,2022-10-24T21:00:00,0.39860606,0.044849,2022-10-24T16:00:00,2022-10-24:16,196.93375,1666627200,Pitampura,28.7041,77.1025,Asia/Kolkata
104,27.0,13.572899,3.0282629,58.65097,2022-10-24T22:00:00,0.40233135,0.044849,2022-10-24T17:00:00,2022-10-24:17,196.93375,1666630800,Pitampura,28.7041,77.1025,Asia/Kolkata
105,27.0,14.227764,3.2144709,59.366226,2022-10-24T23:00:00,0.40605664,0.044849,2022-10-24T18:00:00,2022-10-24:18,196.93375,1666634400,Pitampura,28.7041,77.1025,Asia/Kolkata
106,28.0,15.185615,3.2388995,60.081482,2022-10-25T00:00:00,0.40978193,0.044849,2022-10-24T19:00:00,2022-10-24:19,195.26482,1666638000,Pitampura,28.7041,77.1025,Asia/Kolkata
107,28.0,15.193135,3.1333208,60.796738,2022-10-25T01:00:00,0.40605664,0.044179615,2022-10-24T20:00:00,2022-10-24:20,195.26482,1666641600,Pitampura,28.7041,77.1025,Asia/Kolkata
108,28.0,14.060831,2.9393518,60.796738,2022-10-25T02:00:00,0.39115548,0.04351023,2022-10-24T21:00:00,2022-10-24:21,195.26482,1666645200,Pitampura,28.7041,77.1025,Asia/Kolkata
109,28.0,13.403369,2.7480788,61.511993,2022-10-25T03:00:00,0.36880374,0.04351023,2022-10-24T22:00:00,2022-10-24:22,195.26482,1666648800,Pitampura,28.7041,77.1025,Asia/Kolkata
110,29.0,12.748761,2.557324,63.65776,2022-10-25T04:00:00,0.346452,0.044179615,2022-10-24T23:00:00,2022-10-24:23,196.93375,1666652400,Pitampura,28.7041,77.1025,Asia/Kolkata
111,30.0,11.915914,2.425796,65.80353,2022-10-25T05:00:00,0.3427267,0.044849,2022-10-25T00:00:00,2022-10-25:00,198.60268,1666656000,Pitampura,28.7041,77.1025,Asia/Kolkata
112,31.0,11.348377,2.4491923,67.23404,2022-10-25T06:00:00,0.35390258,0.04953472,2022-10-25T01:00:00,2022-10-25:01,198.60268,1666659600,Pitampura,28.7041,77.1025,Asia/Kolkata
113,31.0,11.415602,2.6406446,67.23404,2022-10-25T07:00:00,0.3874302,0.050873496,2022-10-25T02:00:00,2022-10-25:02,198.60268,1666663200,Pitampura,28.7041,77.1025,Asia/Kolkata
114,31.0,12.186556,2.8320096,66.51878,2022-10-25T08:00:00,0.41350722,0.046857167,2022-10-25T03:00:00,2022-10-25:03,198.60268,1666666800,Pitampura,28.7041,77.1025,Asia/Kolkata
115,30.0,13.125434,2.9580169,65.08827,2022-10-25T09:00:00,0.43213367,0.042506143,2022-10-25T04:00:00,2022-10-25:04,196.93375,1666670400,Pitampura,28.7041,77.1025,Asia/Kolkata
116,29.0,13.836587,3.094382,62.22725,2022-10-25T10:00:00,0.44703484,0.036481652,2022-10-25T05:00:00,2022-10-25:05,195.26482,1666674000,Pitampura,28.7041,77.1025,Asia/Kolkata
117,27.0,13.538135,3.1508415,59.366226,2022-10-25T11:00:00,0.44330955,0.030791853,2022-10-25T06:00:00,2022-10-25:06,195.26482,1666677600,Pitampura,28.7041,77.1025,Asia/Kolkata
118,28.0,12.568013,2.9954557,60.081482,2022-10-25T12:00:00,0.4172325,0.026440829,2022-10-25T07:00:00,2022-10-25:07,193.59589,1666681200,Pitampura,28.7041,77.1025,Asia/Kolkata
119,29.0,11.816511,2.7048125,62.942505,2022-10-25T13:00:00,0.3799796,0.023763277,2022-10-25T08:00:00,2022-10-25:08,193.59589,1666684800,Pitampura,28.7041,77.1025,Asia/Kolkata
120,30.0,11.694825,2.576199,65.08827,2022-10-25T14:00:00,0.35762787,0.02309389,2022-10-25T09:00:00,2022-10-25:09,191.92696,1666688400,Pitampura,28.7041,77.1025,Asia/Kolkata
121,30.0,11.4304,2.5426767,65.08827,2022-10-25T15:00:00,0.3501773,0.024432667,2022-10-25T10:00:00,2022-10-25:10,191.92696,1666692000,Pitampura,28.7041,77.1025,Asia/Kolkata
122,29.0,11.340401,2.5727327,63.65776,2022-10-25T16:00:00,0.36507845,0.029787771,2022-10-25T11:00:00,2022-10-25:11,191.92696,1666695600,Pitampura,28.7041,77.1025,Asia/Kolkata
123,28.0,11.133058,2.6042159,61.511993,2022-10-25T17:00:00,0.3874302,0.037485734,2022-10-25T12:00:00,2022-10-25:12,191.92696,1666699200,Pitampura,28.7041,77.1025,Asia/Kolkata
124,27.0,11.763476,2.7731595,58.65097,2022-10-25T18:00:00,0.41350722,0.04351023,2022-10-25T13:00:00,2022-10-25:13,191.92696,1666702800,Pitampura,28.7041,77.1025,Asia/Kolkata
125,26.0,13.818454,3.3125515,56.505203,2022-10-25T19:00:00,0.43958426,0.042506143,2022-10-25T14:00:00,2022-10-25:14,191.92696,1666706400,Pitampura,28.7041,77.1025,Asia/Kolkata
126,26.0,15.528751,3.7395413,56.505203,2022-10-25T20:00:00,0.45448542,0.041502062,2022-10-25T15:00:00,2022-10-25:15,191.92696,1666710000,Pitampura,28.7041,77.1025,Asia/Kolkata
127,27.0,15.671468,3.7652779,58.65097,2022-10-25T21:00:00,0.44703484,0.04049798,2022-10-25T16:00:00,2022-10-25:16,191.92696,1666713600,Pitampura,28.7041,77.1025,Asia/Kolkata
128,27.0,15.394556,3.6036441,58.65097,2022-10-25T22:00:00,0.42840838,0.03982859,2022-10-25T17:00:00,2022-10-25:17,191.92696,1666717200,Pitampura,28.7041,77.1025,Asia/Kolkata
129,26.0,15.181485,3.5044212,56.505203,2022-10-25T23:00:00,0.4172325,0.038489815,2022-10-25T18:00:00,2022-10-25:18,191.92696,1666720800,Pitampura,28.7041,77.1025,Asia/Kolkata
130,24.0,15.261966,3.466479,52.928925,2022-10-26T00:00:00,0.4246831,0.036146957,2022-10-25T19:00:00,2022-10-25:19,190.25803,1666724400,Pitampura,28.7041,77.1025,Asia/Kolkata
131,24.0,16.463507,3.617081,51.498413,2022-10-26T01:00:00,0.44703484,0.03480818,2022-10-25T20:00:00,2022-10-25:20,190.25803,1666728000,Pitampura,28.7041,77.1025,Asia/Kolkata
132,24.0,17.52849,3.866325,52.21367,2022-10-26T02:00:00,0.47683716,0.034473486,2022-10-25T21:00:00,2022-10-25:21,190.25803,1666731600,Pitampura,28.7041,77.1025,Asia/Kolkata
133,24.0,17.304174,4.11292,51.498413,2022-10-26T03:00:00,0.4991889,0.0338041,2022-10-25T22:00:00,2022-10-25:22,190.25803,1666735200,Pitampura,28.7041,77.1025,Asia/Kolkata
134,24.0,16.54063,4.286372,51.498413,2022-10-26T04:00:00,0.52154064,0.03313471,2022-10-25T23:00:00,2022-10-25:23,190.25803,1666738800,Pitampura,28.7041,77.1025,Asia/Kolkata
135,23.0,17.283949,4.447205,50.783157,2022-10-26T05:00:00,0.52154064,0.032465324,2022-10-26T00:00:00,2022-10-26:00,190.25803,1666742400,Pitampura,28.7041,77.1025,Asia/Kolkata
136,23.0,17.61373,4.4272647,50.783157,2022-10-26T06:00:00,0.5289912,0.03413879,2022-10-26T01:00:00,2022-10-26:01,191.92696,1666746000,Pitampura,28.7041,77.1025,Asia/Kolkata
137,23.0,18.065601,4.416192,50.0679,2022-10-26T07:00:00,0.5289912,0.030122465,2022-10-26T02:00:00,2022-10-26:02,191.92696,1666749600,Pitampura,28.7041,77.1025,Asia/Kolkata
138,23.0,18.408018,4.5298753,49.352646,2022-10-26T08:00:00,0.5364418,0.0281143,2022-10-26T03:00:00,2022-10-26:03,191.92696,1666753200,Pitampura,28.7041,77.1025,Asia/Kolkata
139,23.0,19.279808,4.5878487,49.352646,2022-10-26T09:00:00,0.52154064,0.024097972,2022-10-26T04:00:00,2022-10-26:04,191.92696,1666756800,Pitampura,28.7041,77.1025,Asia/Kolkata
140,23.0,19.908085,4.5166073,49.352646,2022-10-26T10:00:00,0.4991889,0.020583684,2022-10-26T05:00:00,2022-10-26:05,193.59589,1666760400,Pitampura,28.7041,77.1025,Asia/Kolkata
141,23.0,20.240114,4.3814483,50.0679,2022-10-26T11:00:00,0.47683716,0.018408172,2022-10-26T06:00:00,2022-10-26:06,193.59589,1666764000,Pitampura,28.7041,77.1025,Asia/Kolkata
142,23.0,20.991041,4.1991367,50.0679,2022-10-26T12:00:00,0.46938658,0.017571438,2022-10-26T07:00:00,2022-10-26:07,193.59589,1666767600,Pitampura,28.7041,77.1025,Asia/Kolkata
143,22.0,20.515615,3.9572687,48.63739,2022-10-26T13:00:00,0.45448542,0.017069396,2022-10-26T08:00:00,2022-10-26:08,193.59589,1666771200,Pitampura,28.7041,77.1025,Asia/Kolkata
144,22.0,20.262115,3.9369106,47.20688,2022-10-26T14:00:00,0.45448542,0.01740409,2022-10-26T09:00:00,2022-10-26:09,191.92696,1666774800,Pitampura,28.7041,77.1025,Asia/Kolkata
145,22.0,20.600306,4.0423265,47.20688,2022-10-26T15:00:00,0.461936,0.018408172,2022-10-26T10:00:00,2022-10-26:10,193.59589,1666778400,Pitampura,28.7041,77.1025,Asia/Kolkata
146,22.0,20.962305,4.1708183,46.491623,2022-10-26T16:00:00,0.46938658,0.020583684,2022-10-26T11:00:00,2022-10-26:11,195.26482,1666782000,Pitampura,28.7041,77.1025,Asia/Kolkata
147,22.0,21.489212,4.231578,46.491623,2022-10-26T17:00:00,0.47311187,0.025102053,2022-10-26T12:00:00,2022-10-26:12,196.93375,1666785600,Pitampura,28.7041,77.1025,Asia/Kolkata
148,22.0,21.18141,4.1586795,46.491623,2022-10-26T18:00:00,0.47683716,0.031795934,2022-10-26T13:00:00,2022-10-26:13,198.60268,1666789200,Pitampura,28.7041,77.1025,Asia/Kolkata
149,21.0,20.800947,4.014624,45.776367,2022-10-26T19:00:00,0.48428774,0.03480818,2022-10-26T14:00:00,2022-10-26:14,198.60268,1666792800,Pitampura,28.7041,77.1025,Asia/Kolkata
150,21.0,21.022686,4.0052996,45.41874,2022-10-26T20:00:00,0.4991889,0.034473486,2022-10-26T15:00:00,2022-10-26:15,196.93375,1666796400,Pitampura,28.7041,77.1025,Asia/Kolkata
151,21.0,21.631838,4.1486526,44.703484,2022-10-26T21:00:00,0.52154064,0.0338041,2022-10-26T16:00:00,2022-10-26:16,196.93375,1666800000,Pitampura,28.7041,77.1025,Asia/Kolkata
152,20.0,21.8336,4.350685,43.988228,2022-10-26T22:00:00,0.5364418,0.03313471,2022-10-26T17:00:00,2022-10-26:17,195.26482,1666803600,Pitampura,28.7041,77.1025,Asia/Kolkata
153,20.0,20.611736,4.294806,43.6306,2022-10-26T23:00:00,0.55134296,0.032465324,2022-10-26T18:00:00,2022-10-26:18,196.93375,1666807200,Pitampura,28.7041,77.1025,Asia/Kolkata
154,20.0,18.903475,4.2188625,43.272972,2022-10-27T00:00:00,0.55134296,0.03213063,2022-10-26T19:00:00,2022-10-26:19,198.60268,1666810800,Pitampura,28.7041,77.1025,Asia/Kolkata
155,20.0,17.083216,4.1473374,43.272972,2022-10-27T01:00:00,0.5438924,0.031795934,2022-10-26T20:00:00,2022-10-26:20,200.2716,1666814400,Pitampura,28.7041,77.1025,Asia/Kolkata
156,20.0,16.135218,4.0152736,42.915344,2022-10-27T02:00:00,0.5364418,0.03146124,2022-10-26T21:00:00,2022-10-26:21,201.94054,1666818000,Pitampura,28.7041,77.1025,Asia/Kolkata
157,20.0,15.803036,3.9156978,43.272972,2022-10-27T03:00:00,0.5289912,0.03146124,2022-10-26T22:00:00,2022-10-26:22,205.2784,1666821600,Pitampura,28.7041,77.1025,Asia/Kolkata
158,20.0,16.185179,3.9471068,43.272972,2022-10-27T04:00:00,0.5289912,0.03146124,2022-10-26T23:00:00,2022-10-26:23,206.94733,1666825200,Pitampura,28.7041,77.1025,Asia/Kolkata
159,20.0,16.724178,4.134997,43.6306,2022-10-27T05:00:00,0.5438924,0.03146124,2022-10-27T00:00:00,2022-10-27:00,210.28519,1666828800,Pitampura,28.7041,77.1025,Asia/Kolkata
160,20.0,16.968393,4.2618766,43.6306,2022-10-27T06:00:00,0.55879354,0.031126548,2022-10-27T01:00:00,2022-10-27:01,210.28519,1666832400,Pitampura,28.7041,77.1025,Asia/Kolkata
